,release_date_year__2010,release_date_year__2011,release_date_year__2012,release_date_year__2013,release_date_year__2014,release_date_year__2015,release_date_year__2016,release_date_year__2017,release_date_year__2018,release_date_year__2019,release_date_year__2020,release_date_year__2021,release_date_year__2022,Rating__1,Rating__2,Rating__3,Rating__4,Rating__5,release_date_quarter__2,release_date_quarter__3,release_date_quarter__4,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,Score_Rotten,Score_Rotten_Audience,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Revenue,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Movie Title
450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.663,4.2,35858,83,5.0,22.0,60.0,30.375,3.262,1.024,2.9838,-0.8589379814,1000000.0,101758490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The Devil Inside
451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17.696,6.6,98447,129,63.0,50.0,144.0,50.5,9.492,3.284666667,17.0262,0.4921259843,1152000.0,68929150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anna Karenina
452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.685,6.2,3383,105,67.0,49.0,69.0,55.625,5.817,2.339,9.323,-8.108108108,4600000.0,208000000,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost in Thailand
453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,48.85,5.0,65892,86,19.0,28.0,124.0,38.625,5.687,1.7425,9.0838,0.02683615819,1000000.0,38390020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Chernobyl Diaries
454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,116.444,8.5,826554,112,75.0,93.0,147.0,67.875,7.092,2.760333333,7.0132,0.8097251586,13000000.0,426588510,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Intouchables
455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.742,4.6,65644,88,23.0,34.0,59.0,54.125,7.092,4.103,6.154,0.1049654305,5000000.0,142817992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Paranormal Activity 4
456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,54.594,6.8,242046,110,63.0,61.0,68.0,50.625,5.931,5.0645,13.6898,-0.8138581386,3000000.0,82515113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Sinister
457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.235,6.1,136832,110,79.0,60.0,23.0,35.0,4.052,12.9325,13.689,0.5104996379,7000000.0,167739368,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Magic Mike
458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.587,6.7,81989,97,54.0,70.0,69.0,83.5,3.08,4.091,4.5996,0.4702308627,4478250.0,88823111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Inbetweeners
459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.953,7.2,94331,124,78.0,78.0,72.0,72.5,5.349,3.5825,14.4582,0.9903846154,10000000.0,136836156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Best Exotic Marigold Hotel
460,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.99,5.1,10697,87,26.0,73.0,100.0,50.0,7.092,0.6,2.7588,0.3990216632,2500000.0,33449086,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016: Obama's America
461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.844,7.2,82927,93,86.0,76.0,143.0,42.625,1.96,1.017333333,3.2176,65.11456024,1800000.0,21107746,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Beasts of the Southern Wild
462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43.83,7.7,696176,122,92.0,86.0,108.0,65.125,2.742,1.613,24.9848,0.7912946429,21000000.0,236412453,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Silver Linings Playbook
463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,117.754,6.9,599551,106,69.0,73.0,9.0,55.5,11.601,4.148,21.1322,0.4546816479,50000000.0,549368315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ted
464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.259,7.0,248378,89,85.0,71.0,45.0,62.5,1.951,2.466,10.9022,0.4441453567,15000000.0,145000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Chronicle
465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.875,7.2,894681,142,84.0,81.0,3.0,43.5,10.546,2.535,16.2316,-0.1750212404,75000000.0,694394724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Hunger Games
466,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,154.834,6.5,204792,88,37.0,62.0,14.0,67.375,7.092,2.747,13.2322,0.8414634146,95000000.0,877244782,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ice Age 4: Continental Drift
467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.696,6.4,108154,105,52.0,51.0,105.0,64.875,4.096,1.4,8.7594,0.3826157595,13000000.0,115890699,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Iron Lady
468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,286.614,6.7,203863,88,58.0,63.0,57.0,35.25,1.094,4.828,5.3718,0.5273463876,12000000.0,102731865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Project X
469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,116.512,6.2,302718,92,22.0,52.0,17.0,52.25,3.334,8.055,20.8472,0.3135100194,45000000.0,376141306,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Taken 2
470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.142,7.0,6460,134,58.0,63.0,69.0,47.062,7.092,4.828,10.0946,6.433,4000000.0,32472645,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nameless Gangster: Rules of the Time
471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18.477,7.6,242755,109,85.0,86.0,85.0,36.625,11.481,4.03275,20.348,0.4897959184,7000000.0,55078146,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,End of Watch
472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.868,6.4,181241,95,66.0,54.0,58.0,48.125,2.948,1.342333333,16.5122,0.2048192771,17000000.0,128955898,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,The Woman in Black
473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24.366,7.6,324303,158,70.0,79.0,37.0,54.625,5.218,3.1555,26.0104,6.433,61000000.0,442299309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Les Misérables
474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.163,7.1,6126,78,76.0,75.0,106.0,42.0,7.092,1.806666667,15.202,0.6514247846,5000000.0,34823764,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chimpanzee
475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,142.613,5.6,244509,115,49.0,70.0,5.0,33.25,9.832,4.289333333,22.5046,0.6864686469,120000000.0,829746820,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Twilight Saga: Breaking Dawn - Part 2
476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,332.796,8.1,1347324,143,58.0,63.0,1.0,66.5,2.744,4.828,27.4548,0.5020408163,220000000.0,1518815515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Avengers
477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.236,6.5,68710,110,28.0,72.0,38.0,40.25,7.092,2.5835,7.8252,0.5903790087,12000000.0,82497035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Act of Valor
478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37.956,7.2,298380,112,81.0,83.0,46.0,73.375,10.184,11.78,13.9226,0.8791648156,17000000.0,115400000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Pitch Perfect
479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.849,6.8,191941,104,58.0,100.0,22.0,46.125,7.092,4.828,19.3236,0.4813847159,30000000.0,196114570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Vow
480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.767,7.6,89725,94,95.0,85.0,120.0,44.0,7.092,3.971,6.0588,0.5410526316,23000000.0,148800274,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Secret World of Arrietty
481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15.84,5.5,76458,101,13.0,41.0,101.0,43.0,2.216,1.827333333,17.6944,0.1652298851,6900000.0,44287131,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,House at the End of the Street
482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27.53,5.9,59661,92,39.0,48.0,66.0,45.0,5.561,5.590666667,10.1268,0.07681564246,14000000.0,85446075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,The Possession
483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58.906,7.4,564240,119,93.0,82.0,41.0,38.0,6.001,2.407,25.1998,0.4716748768,30000000.0,176506819,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Looper
484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,107.116,7.8,682291,143,92.0,86.0,4.0,75.375,8.541,6.928,19.9114,0.5989480605,200000000.0,1108569499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Skyfall
485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.254,5.6,9244,85,41.0,38.0,69.0,49.875,7.092,2.178,6.2108,74.74320242,8960000.0,46960833,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,StreetDance 2
486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.316,7.7,603105,120,96.0,90.0,25.0,43.875,29.667,19.403,18.5076,0.5792079208,44500000.0,232325503,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Argo
487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27.561,7.3,346310,138,77.0,75.0,27.0,87.875,16.549,6.5374,23.1206,0.3667905824,31000000.0,161772375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Flight
488,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83.339,6.8,176542,95,78.0,72.0,10.0,45.0,7.092,1.6165,18.143,0.7717391304,145000000.0,746921274,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madagascar 3: Europe's Most Wanted
489,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49.965,7.9,614380,127,86.0,84.0,32.0,46.375,6.644,3.289333333,3.0406,0.6591511936,120000000.0,609016565,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Life of Pi
490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.849,6.4,109088,86,58.0,83.0,11.0,41.125,2.277,4.828,16.1454,0.6706989247,70000000.0,348840316,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Lorax
491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.443,7.2,543873,109,85.0,82.0,18.0,41.5,7.092,8.662,19.1252,0.5880483153,42000000.0,201585328,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Jump Street
492,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.996,6.0,25798,105,18.0,59.0,98.0,31.25,3.44,8.882333333,14.706,0.7292576419,25000000.0,119772232,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Parental Guidance
493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,86.952,6.7,211664,113,45.0,63.0,54.0,38.0,7.092,1.66075,12.2834,0.5088757396,50000000.0,234989584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Reunion
494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.102,5.9,22272,140,50.0,55.0,69.0,34.25,2.714,1.127,2.5174,0.6476608187,6700000.0,31000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rowdy Rathore
495,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189.7,5.7,102365,94,45.0,59.0,26.0,72.0,3.815,1.829,17.4228,0.6728837877,79000000.0,355692760,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Journey 2: The Mysterious Island
496,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.11,5.6,8921,155,71.0,51.0,69.0,26.125,3.007,2.2565,4.1486,0.7199017199,6600000.0,28775262,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bol Bachchan
497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,178.797,8.4,1640861,164,87.0,90.0,2.0,31.0,15.857,11.85933333,33.147,0.5056179775,250000000.0,1081041287,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Dark Knight Rises
498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22.433,6.3,87457,112,46.0,40.0,129.0,72.375,13.842,1.2875,13.8684,0.9722108705,17000000.0,73244881,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,To Rome with Love
499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.205,7.8,342429,94,93.0,86.0,73.0,80.125,11.936,4.12175,17.23,0.7436517533,16000000.0,68263166,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Moonrise Kingdom
500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36.954,6.4,55826,99,41.0,68.0,95.0,54.125,3.738,2.56875,7.731,0.6536231884,33000000.0,140470746,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Step Up Revolution
501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85.279,8.5,1484835,165,86.0,92.0,39.0,34.875,35.032,1.572333333,25.928,0.5003641661,100000000.0,425368238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Django Unchained
502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,145.107,7.8,800714,169,64.0,83.0,8.0,41.125,14.177,5.736,12.5712,0.6846011132,250000000.0,1021103568,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Hobbit: An Unexpected Journey
503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25.489,6.5,107097,101,20.0,67.0,50.0,51.625,1.943,4.2235,15.4966,0.8638573744,25000000.0,99357138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,The Lucky One
504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.502,6.4,121435,109,51.0,57.0,40.0,37.375,7.521,13.4754,22.7404,0.4301675978,25000000.0,96262212,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Contraband
505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28.392,6.3,42442,100,75.0,55.0,47.0,42.25,2.232,1.682,17.2834,0.8913793103,30000000.0,114281051,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hope Springs
506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.133,5.3,140181,95,28.0,51.0,81.0,45.875,12.24,4.066,19.6634,-0.8298926507,65000000.0,240159255,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Resident Evil: Retribution
507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,176.205,7.0,332040,130,63.0,67.0,70.0,54.25,8.616,11.743,17.1986,0.6145833333,60000000.0,218340595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jack Reacher
508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,341.221,7.0,634606,136,72.0,77.0,6.0,74.125,7.358,4.107333333,30.6258,0.9791499599,215000000.0,757930663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Amazing Spider-Man
509,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30.439,6.3,25273,94,52.0,63.0,67.0,41.75,3.647,2.6065,20.4726,-0.2525334414,22000000.0,77229695,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diary of a Wimpy Kid: Dog Days
510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14.699,4.9,10799,114,19.0,66.0,42.0,41.25,6.343,2.649666667,10.8264,0.6349079263,20000000.0,66899242,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madea's Witness Protection
511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,113.738,6.8,250058,117,58.0,63.0,64.0,74.125,2.588,10.269,19.4136,59.61214165,25000000.0,79781695,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Grey
512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,75.656,6.6,303407,103,67.0,67.0,33.0,52.625,4.522,4.25,31.0966,0.5666666667,100000000.0,314975955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Expendables 2
513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,147.862,7.0,596388,124,73.0,68.0,20.0,54.75,10.645,7.61,23.8592,0.3507779349,130000000.0,403354469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Prometheus
514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,7.4,42,86,42.0,64.0,69.0,54.25,12.213,2.824,1.9654,-0.4516874711,17600000.0,53319615,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little White Lies
515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.767,6.6,51967,107,87.0,62.0,153.0,32.625,0.652,1.804,18.2828,0.4904701398,12000000.0,35485056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Arbitrage
516,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,101.384,7.1,399896,93,78.0,75.0,7.0,48.625,7.092,0.629,14.7168,0.8873239437,185000000.0,538983207,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brave
517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.978,7.3,14210,127,87.0,78.0,69.0,74.0,11.174,2.824,3.7276,57.07898659,7200000.0,20590872,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Polisse
518,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.847,7.7,409346,101,87.0,86.0,13.0,36.875,4.319,0.98,11.7872,0.6087308003,165000000.0,471222889,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wreck-It Ralph
519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,111.196,6.8,354548,106,68.0,70.0,12.0,45.625,7.28,6.1795,27.3902,0.4393305439,225000000.0,624026776,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men in Black 3
520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37.241,4.9,62924,95,10.0,35.0,125.0,52.25,10.404,1.6635,17.1218,0.3084291188,20000000.0,55362705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Silent Hill: Revelation
521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.514,6.4,297880,83,57.0,44.0,51.0,50.5,4.473,4.305285714,17.967,0.5642701525,65000000.0,179379533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Dictator
522,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19.472,5.9,13621,93,75.0,72.0,112.0,80.875,7.092,3.6125,5.049,0.437461867,12000000.0,32726956,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Part of Me
523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.486,5.6,7871,129,12.0,55.0,96.0,42.125,3.377,1.664,13.2016,0.2886513158,13200000.0,35579177,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Good Deeds
524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,42.243,8.0,495624,103,85.0,89.0,127.0,72.5,9.003,6.871333333,32.7074,0.5651586766,13000000.0,33400000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Perks of Being a Wallflower
525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.072,6.2,141520,97,74.0,44.0,134.0,43.75,2.943,7.5224,16.2416,-0.7764453961,15000000.0,37930465,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Killing Them Softly
526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17.042,6.2,137257,134,51.0,50.0,87.0,52.75,8.039,4.298666667,22.3732,0.4973544974,35000000.0,88215156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This Is 40
527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.938,6.7,219901,115,53.0,63.0,21.0,36.625,7.286,2.586,27.4486,0.7916479569,85000000.0,208076205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Safe House
528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.845,6.3,184322,103,26.0,56.0,56.0,58.625,6.819,12.44275,25.87,-0.4573777585,65000000.0,156974557,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This Means War
529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,78.795,7.0,404751,95,92.0,74.0,82.0,34.375,5.295,11.677,12.7392,0.2812089356,30000000.0,71041255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,The Cabin in the Woods
530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,71.139,6.1,285294,127,49.0,52.0,15.0,43.5,1.96,2.316,26.9292,0.6253345227,170000000.0,396600000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow White and the Huntsman
531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.355,4.3,117502,96,18.0,31.0,63.0,39.375,7.092,5.58325,18.376,-0.5780556676,57000000.0,132563930,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Ghost Rider: Spirit of Vengeance
532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,108.513,6.3,152573,88,26.0,62.0,49.0,39.0,7.092,3.48775,16.5108,0.5493395493,70000000.0,160112671,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Underworld: Awakening
533,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15.054,6.6,46651,105,36.0,67.0,62.0,54.375,1.364,1.404666667,12.1254,-0.5150040552,25000000.0,56012642,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Odd Life of Timothy Green
534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.99,7.2,253157,110,83.0,71.0,133.0,47.0,5.141,4.102,25.7266,0.5369993211,15000000.0,33035736,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seven Psychopaths
