Release-Date,Movie,Revenue, Revenue1,NumTheatres,Production,UNK1,UNK2,UNK3
2011-08-05,The Change-Up,"$37,081,475","$37,081,475",90,Universal Pictures,,,
2011-08-10,The Help,"$169,480,526","$169,708,112",11,Walt Disney Studios Motion Pictures,,,
2011-08-12,Final Destination 5,"$42,587,643","$42,587,643",76,Warner Bros.,,,
2011-08-12,30 Minutes or Less,"$37,053,924","$37,053,924",91,Sony Pictures Entertainment (SPE),,,
2011-08-12,Glee: The 3D Concert Movie,"$11,862,398","$11,862,398",140,Twentieth Century Fox,,,
2011-08-19,Spy Kids 4: All the Time in the World,"$38,538,188","$38,538,188",81,-,,,
2011-08-19,Conan the Barbarian,"$21,295,021","$21,295,021",122,Lionsgate,,,
2011-08-19,Fright Night,"$18,302,607","$18,302,607",127,Walt Disney Studios Motion Pictures,,,
2011-08-19,One Day,"$13,843,771","$13,843,771",136,Focus Features,,,
2011-08-26,Colombiana,"$36,665,854","$36,665,854",93,TriStar Pictures,,,
2011-08-26,Our Idiot Brother,"$24,816,118","$24,816,118",113,The Weinstein Company,,,
2011-08-26,Don't Be Afraid of the Dark,"$24,046,682","$24,046,682",115,FilmDistrict,,,
2011-08-31,The Debt,"$31,177,548","$31,177,548",104,Focus Features,,,
2011-09-02,Shark Night,"$18,877,153","$18,877,153",126,Relativity Media,,,
2011-09-02,Apollo 18,"$17,687,709","$17,687,709",128,-,,,
2011-09-02,Seven Days in Utopia,"$4,373,074","$4,373,074",173,Visio Entertainment,,,
2011-09-09,Contagion,"$75,658,097","$75,658,097",43,Warner Bros.,,,
2011-09-09,Warrior,"$13,657,115","$13,657,115",137,Lionsgate,,,
2011-09-09,Kevin Hart: Laugh at My Pain,"$7,706,436","$7,706,436",157,Codeblack Entertainment,,,
2011-09-09,Bucky Larson: Born to Be a Star,"$2,529,395","$2,529,395",191,Sony Pictures Entertainment (SPE),,,
2011-09-16,The Lion King2011 3D Release,"$94,231,005","$94,242,001",33,Walt Disney Studios Motion Pictures,,,
2011-09-16,Drive,"$34,820,731","$35,061,555",100,FilmDistrict,,,
2011-09-16,Straw Dogs,"$10,324,441","$10,324,441",146,Screen Gems,,,
2011-09-16,I Don't Know How She Does It,"$9,662,284","$9,662,284",151,The Weinstein Company,,,
2011-09-23,Moneyball,"$74,896,695","$75,605,492",44,Sony Pictures Entertainment (SPE),,,
2011-09-23,Dolphin Tale,"$71,922,716","$72,286,779",46,Warner Bros.,,,
2011-09-23,Abduction,"$28,087,155","$28,087,155",107,Lionsgate,,,
2011-09-23,Killer Elite,"$25,124,966","$25,124,966",111,Open Road Films (II),,,
2011-09-30,50/50,"$35,014,192","$35,014,192",98,Summit Entertainment,,,
2011-09-30,Courageous,"$33,975,486","$34,522,221",101,TriStar Pictures,,,
2011-09-30,Dream House,"$21,302,340","$21,302,340",121,Universal Pictures,,,
2011-09-30,What's Your Number?,"$14,011,084","$14,011,084",135,Twentieth Century Fox,,,
2011-10-01,The Social Network,"$4,086,412","$96,962,694",175,Sony Pictures Entertainment (SPE),,,
2011-10-07,Real Steel,"$84,367,160","$85,468,508",35,Walt Disney Studios Motion Pictures,,,
2011-10-07,The Ides of March,"$40,796,111","$40,962,534",77,Sony Pictures Entertainment (SPE),,,
2011-10-07,The Way2010 Re-release,"$4,154,206","$4,430,765",174,-,,,
2011-10-14,Footloose2011 Re-release,"$51,614,979","$51,802,742",66,Paramount Pictures,,,
2011-10-14,The Thing,"$16,928,670","$16,928,670",130,Universal Pictures,,,
2011-10-14,The Big Year,"$7,204,138","$7,204,138",159,Twentieth Century Fox,,,
2011-10-14,The Skin I Live In,"$3,032,532","$3,185,812",185,Sony Pictures Classics,,,
2011-10-21,Paranormal Activity 3,"$103,971,383","$104,028,807",26,Paramount Pictures,,,
2011-10-21,The Three Musketeers,"$20,374,484","$20,374,484",123,Summit Entertainment,,,
2011-10-21,Johnny English Reborn,"$8,305,970","$8,305,970",155,Universal Pictures,,,
2011-10-21,Margin Call,"$5,237,509","$5,354,039",165,Roadside Attractions,,,
2011-10-21,Martha Marcy May Marlene,"$2,990,625","$2,990,625",186,Fox Searchlight Pictures,,,
2011-10-26,Ra.One,"$2,511,689","$2,511,689",192,Eros Worldwide,,,
2011-10-28,Puss in Boots,"$145,250,950","$149,260,504",15,DreamWorks,,,
2011-10-28,In Time,"$37,012,131","$37,520,095",92,Twentieth Century Fox,,,
2011-10-28,The Rum Diary,"$13,109,815","$13,109,815",139,FilmDistrict,,,
2011-10-28,Anonymous,"$4,463,292","$4,463,292",170,Sony Pictures Entertainment (SPE),,,
2011-10-28,Like Crazy,"$3,365,267","$3,395,391",180,Paramount Vantage,,,
2011-11-04,Tower Heist,"$76,650,420","$78,046,570",42,Universal Pictures,,,
2011-11-04,A Very Harold & Kumar Christmas,"$34,853,056","$35,061,031",99,Warner Bros.,,,
2011-11-05,127 Hours,"$8,132,002","$18,335,230",156,Fox Searchlight Pictures,,,
2011-11-05,Megamind,"$4,648,061","$148,415,853",167,DreamWorks,,,
2011-11-09,J. Edgar,"$36,493,051","$37,306,030",94,Warner Bros.,,,
2011-11-11,Immortals,"$82,603,008","$83,504,017",38,Relativity Media,,,
2011-11-11,Jack and Jill,"$71,635,888","$74,158,157",47,Sony Pictures Entertainment (SPE),,,
2011-11-11,Melancholia,"$2,492,800","$3,030,848",193,Magnolia Pictures,,,
2011-11-12,Unstoppable,"$2,458,185","$81,562,942",194,Twentieth Century Fox,,,
2011-11-16,The Descendants,"$38,295,831","$82,584,160",82,Fox Searchlight Pictures,,,
2011-11-18,The Twilight Saga: Breaking Dawn - Part 1,"$274,841,954","$281,287,133",3,Summit Entertainment,,,
2011-11-18,Happy Feet Two,"$60,692,394","$64,006,466",54,Warner Bros.,,,
2011-11-19,Harry Potter and the Deathly Hallows: Part 1,"$15,753,178","$295,983,305",131,Warner Bros.,,,
2011-11-23,The Muppets,"$81,795,283","$88,631,237",39,Walt Disney Studios Motion Pictures,,,
2011-11-23,Hugo,"$48,623,365","$73,864,507",68,Paramount Pictures,,,
2011-11-23,Arthur Christmas,"$45,650,370","$46,462,469",70,Sony Pictures Entertainment (SPE),,,
2011-11-23,My Week with Marilyn,"$8,616,645","$14,600,347",153,The Weinstein Company,,,
2011-11-24,Tangled,"$39,537,546","$200,821,936",79,Walt Disney Studios Motion Pictures,,,
2011-11-24,Burlesque,"$2,037,608","$39,440,655",199,Screen Gems,,,
2011-11-25,The Artist,"$4,596,579","$44,671,682",169,The Weinstein Company,,,
2011-11-26,The King's Speech,"$117,779,109","$135,453,143",22,The Weinstein Company,,,
2011-12-03,Black Swan,"$66,088,335","$106,954,678",50,Fox Searchlight Pictures,,,
2011-12-09,New Year's Eve,"$44,205,254","$54,544,638",72,Warner Bros.,,,
2011-12-09,The Sitter,"$25,610,935","$30,441,326",110,Twentieth Century Fox,,,
2011-12-09,Young Adult,"$11,306,815","$16,311,571",143,Paramount Pictures,,,
2011-12-09,Tinker Tailor Soldier Spy,"$3,566,606","$24,149,393",179,Focus Features,,,
2011-12-10,The Fighter,"$54,575,215","$93,617,009",61,Paramount Pictures,,,
2011-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,"$24,320,853","$104,386,950",114,Twentieth Century Fox,,,
2011-12-10,The Tourist,"$17,664,192","$67,631,157",129,Sony Pictures Entertainment (SPE),,,
2011-12-16,Sherlock Holmes: A Game of Shadows,"$124,051,629","$186,848,418",19,Warner Bros.,,,
2011-12-16,Mission: Impossible - Ghost Protocol,"$122,347,325","$209,397,903",21,Paramount Pictures,,,
2011-12-16,Alvin and the Chipmunks: Chipwrecked,"$88,151,196","$133,110,742",34,Twentieth Century Fox,,,
2011-12-17,TRON: Legacy,"$54,522,682","$172,062,763",62,Walt Disney Studios Motion Pictures,,,
2011-12-17,Yogi Bear,"$42,827,461","$100,246,011",75,Warner Bros.,,,
2011-12-17,How Do You Know,"$8,403,729","$30,212,620",154,Sony Pictures Entertainment (SPE),,,
2011-12-21,The Girl with the Dragon Tattoo,"$50,338,690","$102,515,793",67,Sony Pictures Entertainment (SPE),,,
2011-12-21,The Adventures of Tintin,"$43,852,027","$77,591,831",74,Paramount Pictures,,,
2011-12-22,True Grit,"$100,822,882","$171,243,005",28,Paramount Pictures,,,
2011-12-22,Little Fockers,"$63,881,175","$148,438,600",51,Universal Pictures,,,
2011-12-22,Country Strong,"$20,129,285","$20,218,921",124,Screen Gems,,,
2011-12-22,Don 2,"$2,952,602","$3,680,306",188,Reliance Big Pictures,,,
2011-12-23,We Bought a Zoo,"$37,297,939","$75,624,550",88,Twentieth Century Fox,,,
2011-12-25,War Horse,"$36,352,197","$79,884,879",96,Walt Disney Studios Motion Pictures,,,
2011-12-25,Gulliver's Travels,"$21,657,544","$42,779,261",118,Twentieth Century Fox,,,
2011-12-25,The Darkest Hour,"$11,672,484","$21,443,494",141,Summit Entertainment,,,
2011-12-25,The Illusionist,"$2,144,648","$2,231,474",197,Sony Pictures Classics,,,
2011-12-29,Blue Valentine,"$9,571,672","$9,706,328",152,The Weinstein Company,,,
2011-12-29,Another Year,"$2,989,252","$3,205,706",187,Sony Pictures Classics,,,
2012-01-06,The Devil Inside,"$53,261,944","$53,261,944",60,Paramount Pictures,,,
2012-01-13,Contraband,"$66,528,000","$66,528,000",40,Universal Pictures,,,
2012-01-13,Beauty and the Beast2012 3D Release,"$47,617,067","$47,617,067",69,Walt Disney Studios Motion Pictures,,,
2012-01-13,Joyful Noise,"$30,932,113","$30,932,113",104,Warner Bros.,,,
2012-01-20,Underworld: Awakening,"$62,321,039","$62,321,039",49,Screen Gems,,,
2012-01-20,Red Tails,"$49,876,377","$49,876,377",65,Twentieth Century Fox,,,
2012-01-20,Haywire,"$18,942,396","$18,942,396",121,Relativity Media,,,
2012-01-27,The Grey,"$51,580,236","$51,580,236",64,Open Road Films (II),,,
2012-01-27,One for the Money,"$26,414,527","$26,414,527",110,Lionsgate,,,
2012-01-27,Man on a Ledge,"$18,620,000","$18,620,000",122,Lionsgate,,,
2012-01-27,Albert Nobbs,"$3,014,696","$3,014,696",191,Roadside Attractions,,,
2012-02-03,Chronicle,"$64,575,175","$64,575,175",45,Twentieth Century Fox,,,
2012-02-03,The Woman in Black,"$54,333,290","$54,333,290",58,CBS Films,,,
2012-02-03,Big Miracle,"$20,157,300","$20,157,300",118,Universal Pictures,,,
2012-02-10,Safe House,"$126,373,434","$126,373,434",21,Universal Pictures,,,
2012-02-10,The Vow,"$125,014,030","$125,014,030",22,Screen Gems,,,
2012-02-10,Journey 2: The Mysterious Island,"$103,860,290","$103,860,290",26,Warner Bros.,,,
2012-02-10,Star Wars: Episode I - The Phantom Menace2012 3D Release,"$43,456,382","$43,456,382",80,Twentieth Century Fox,,,
2012-02-17,This Means War,"$54,760,791","$54,760,791",56,Twentieth Century Fox,,,
2012-02-17,Ghost Rider: Spirit of Vengeance,"$51,774,002","$51,774,002",63,Sony Pictures Entertainment (SPE),,,
2012-02-17,The Secret World of Arrietty,"$19,202,743","$19,202,743",120,Walt Disney Studios Motion Pictures,,,
2012-02-24,Act of Valor,"$70,012,847","$70,012,847",38,Relativity Media,,,
2012-02-24,Good Deeds,"$35,025,791","$35,025,791",96,Lionsgate,,,
2012-02-24,Wanderlust,"$17,450,535","$17,450,535",126,Universal Pictures,,,
2012-02-24,Gone,"$11,682,205","$11,682,205",141,Lionsgate,,,
2012-02-24,Goon,"$4,168,528","$4,168,528",175,Magnolia Pictures,,,
2012-03-02,The Lorax,"$214,030,500","$214,030,500",11,Universal Pictures,,,
2012-03-02,Project X,"$54,731,865","$54,731,865",57,Warner Bros.,,,
2012-03-09,John Carter,"$73,078,100","$73,078,100",36,Walt Disney Studios Motion Pictures,,,
2012-03-09,A Thousand Words,"$18,450,127","$18,450,127",123,DreamWorks,,,
2012-03-09,Silent House,"$12,754,783","$12,754,783",138,Open Road Films (II),,,
2012-03-09,Salmon Fishing in the Yemen,"$9,047,981","$9,047,981",151,CBS Films,,,
2012-03-09,Friends with Kids,"$7,241,073","$7,251,073",154,Roadside Attractions,,,
2012-03-09,Jiro Dreams of Sushi,"$2,552,478","$2,552,478",198,Magnolia Pictures,,,
2012-03-16,21 Jump Street,"$138,447,667","$138,447,667",18,Sony Pictures Entertainment (SPE),,,
2012-03-16,Casa de mi Padre,"$5,909,483","$5,909,483",163,Lionsgate,,,
2012-03-16,Jeff,Who Lives at Home,"$4,269,426","$4,269,426",174,Paramount Vantage,,
2012-03-19,Hubble,"$5,275,577","$52,522,904",167,Warner Bros.,,,
2012-03-23,The Hunger Games,"$408,010,692","$408,010,692",3,Lionsgate,,,
2012-03-23,October Baby2012 Re-release,"$5,157,886","$5,157,886",168,The Samuel Goldwyn Company,,,
2012-03-23,The Raid: Redemption,"$4,105,187","$4,105,187",176,Sony Pictures Classics,,,
2012-03-30,Wrath of the Titans,"$83,670,083","$83,670,083",34,Warner Bros.,,,
2012-03-30,Mirror Mirror,"$64,935,167","$64,935,167",44,Relativity Media,,,
2012-04-04,Titanic2012 3D Release,"$57,884,114","$57,884,114",53,Paramount Pictures,,,
2012-04-06,American Reunion,"$57,011,521","$57,011,521",54,Universal Pictures,,,
2012-04-08,Born to Be Wild,"$6,498,379","$25,978,556",159,Warner Bros.,,,
2012-04-13,The Three Stooges,"$44,338,224","$44,338,224",75,Twentieth Century Fox,,,
2012-04-13,The Cabin in the Woods,"$42,073,277","$42,073,277",82,Lionsgate,,,
2012-04-13,Lockout,"$14,326,864","$14,326,864",135,FilmDistrict,,,
2012-04-13,Bully2012 Re-release,"$3,863,446","$3,863,446",179,The Weinstein Company,,,
2012-04-20,Think Like a Man,"$91,547,205","$91,547,205",28,Screen Gems,,,
2012-04-20,The Lucky One,"$60,457,138","$60,457,138",50,Warner Bros.,,,
2012-04-20,Chimpanzee,"$28,972,764","$28,972,764",106,Walt Disney Studios Motion Pictures,,,
2012-04-20,To the Arctic 3D,"$10,518,625","$14,560,838",145,Warner Bros.,,,
2012-04-27,The Pirates! Band of Misfits,"$31,051,126","$31,051,126",103,Sony Pictures Entertainment (SPE),,,
2012-04-27,The Five-Year Engagement,"$28,835,528","$28,835,528",107,Universal Pictures,,,
2012-04-27,Safe,"$17,142,080","$17,142,080",128,Lionsgate,,,
2012-04-27,The Raven,"$16,008,272","$16,008,272",130,Relativity Media,,,
2012-04-27,Bernie,"$9,206,631","$9,206,470",150,Millennium Entertainment,,,
2012-05-04,The Avengers,"$623,357,910","$623,357,910",1,Walt Disney Studios Motion Pictures,,,
2012-05-04,The Best Exotic Marigold Hotel,"$46,412,041","$46,412,041",72,Fox Searchlight Pictures,,,
2012-05-11,Dark Shadows,"$79,727,149","$79,727,149",35,Warner Bros.,,,
2012-05-11,Girl in Progress,"$2,609,412","$2,609,412",197,Lionsgate,,,
2012-05-16,The Dictator,"$59,650,222","$59,650,222",51,Paramount Pictures,,,
2012-05-18,Battleship,"$65,422,625","$65,422,625",43,Universal Pictures,,,
2012-05-18,What to Expect When You're Expecting,"$41,152,203","$41,152,203",83,Lionsgate,,,
2012-05-25,Men in Black 3,"$179,020,854","$179,020,854",12,Sony Pictures Entertainment (SPE),,,
2012-05-25,Moonrise Kingdom,"$45,512,466","$45,512,466",73,Focus Features,,,
2012-05-25,Chernobyl Diaries,"$18,119,640","$18,119,640",124,Warner Bros.,,,
2012-05-25,The Intouchables,"$10,145,870","$10,198,820",147,The Weinstein Company,,,
2012-06-01,Snow White and the Huntsman,"$155,332,381","$155,332,381",15,Universal Pictures,,,
2012-06-01,Outlaws,"$5,672,846","$5,672,846",164,Arc Entertainment,,,
2012-06-08,Madagascar 3: Europe's Most Wanted,"$216,391,482","$216,391,482",10,DreamWorks,,,
2012-06-08,Prometheus,"$126,477,084","$126,477,084",20,Twentieth Century Fox,,,
2012-06-08,Safety Not Guaranteed,"$4,010,957","$4,010,957",177,FilmDistrict,,,
2012-06-15,Rock of Ages,"$38,518,613","$38,518,613",89,Warner Bros.,,,
2012-06-15,That's My Boy,"$36,931,089","$36,931,089",92,Sony Pictures Entertainment (SPE),,,
2012-06-22,Brave,"$237,259,676","$237,283,207",7,Walt Disney Studios Motion Pictures,,,
2012-06-22,Abraham Lincoln: Vampire Hunter,"$37,519,139","$37,519,139",90,Twentieth Century Fox,,,
2012-06-22,To Rome with Love,"$16,685,867","$16,685,867",129,Sony Pictures Classics,,,
2012-06-22,Seeking a Friend for the End of the World,"$7,078,738","$7,078,738",155,Focus Features,,,
2012-06-27,Beasts of the Southern Wild,"$11,249,128","$12,795,746",143,Fox Searchlight Pictures,,,
2012-06-29,Ted,"$218,815,487","$218,815,487",9,Universal Pictures,,,
2012-06-29,Magic Mike,"$113,721,571","$113,721,571",23,Warner Bros.,,,
2012-06-29,Madea's Witness Protection,"$65,653,242","$65,653,242",42,Lionsgate,,,
2012-06-29,People Like Us,"$12,434,778","$12,434,778",140,Walt Disney Studios Motion Pictures,,,
2012-07-03,The Amazing Spider-Man,"$262,030,663","$262,030,663",6,Sony Pictures Entertainment (SPE),,,
2012-07-05,Part of Me,"$25,326,071","$25,326,071",112,Paramount Pictures,,,
2012-07-06,Savages,"$47,382,068","$47,382,068",71,Universal Pictures,,,
2012-07-12,Singin' in the Rain2012 Re-release,"$2,630,639","$1,608,925",195,Warner Bros.,,,
2012-07-13,Ice Age 4: Continental Drift,"$161,139,599","$161,321,843",14,Twentieth Century Fox,,,
2012-07-13,2016: Obama's America,"$33,448,794","$33,449,086",100,Rocky Mountain Pictures,,,
2012-07-20,The Dark Knight Rises,"$448,139,099","$448,139,099",2,Warner Bros.,,,
2012-07-25,Ruby Sparks,"$2,540,106","$2,540,106",199,Fox Searchlight Pictures,,,
2012-07-27,The Watch,"$35,353,000","$35,353,000",94,Twentieth Century Fox,,,
2012-07-27,Step Up Revolution,"$35,074,677","$35,074,677",95,Lionsgate,,,
2012-07-27,Searching for Sugar Man,"$3,008,598","$3,696,196",192,Sony Pictures Classics,,,
2012-08-03,Total Recall,"$58,877,969","$58,877,969",52,Sony Pictures Entertainment (SPE),,,
2012-08-03,Diary of a Wimpy Kid: Dog Days,"$49,008,662","$49,008,662",67,Twentieth Century Fox,,,
2012-08-03,Celeste & Jesse Forever,"$3,094,813","$3,094,813",189,Sony Pictures Classics,,,
2012-08-08,Hope Springs,"$63,536,011","$63,536,011",47,Sony Pictures Entertainment (SPE),,,
2012-08-08,Nitro Circus: The Movie,"$3,377,618","$3,377,618",182,Arc Entertainment,,,
2012-08-10,The Bourne Legacy,"$113,203,870","$113,203,870",24,Universal Pictures,,,
2012-08-10,The Campaign,"$86,907,746","$86,907,746",31,Warner Bros.,,,
2012-08-15,The Odd Life of Timothy Green,"$51,816,367","$51,854,875",62,Walt Disney Studios Motion Pictures,,,
2012-08-17,The Expendables 2,"$85,028,192","$85,028,192",33,Lionsgate,,,
2012-08-17,ParaNorman,"$55,995,988","$56,003,051",55,Focus Features,,,
2012-08-17,Sparkle,"$24,397,469","$24,397,469",114,TriStar Pictures,,,
2012-08-17,Robot & Frank,"$3,298,969","$3,325,038",187,The Samuel Goldwyn Company,,,
2012-08-22,Hit and Run,"$13,749,300","$13,749,300",136,Open Road Films (II),,,
2012-08-24,Premium Rush,"$20,275,446","$20,275,446",117,Sony Pictures Entertainment (SPE),,,
2012-08-24,The Apparition,"$4,936,819","$4,936,819",171,Warner Bros.,,,
2012-08-24,Samsara,"$2,618,734","$2,672,413",196,Oscilloscope,,,
2012-08-29,Lawless,"$37,400,127","$37,400,127",91,The Weinstein Company,,,
2012-08-31,The Possession,"$49,130,154","$49,130,154",66,Lionsgate,,,
2012-09-07,The Words,"$11,494,838","$11,494,838",142,CBS Films,,,
2012-09-07,The Cold Light of Day,"$3,763,583","$3,763,583",181,Lionsgate,,,
2012-09-07,Indiana Jones and the Raiders of the Lost Ark2012 IMAX Release,"$3,125,613","$3,125,613",188,Paramount Pictures,,,
2012-09-14,Resident Evil: Retribution,"$42,345,531","$42,345,531",81,Screen Gems,,,
2012-09-14,Finding Nemo2012 3D Release,"$41,040,308","$41,128,283",84,Walt Disney Studios Motion Pictures,,,
2012-09-14,The Master,"$15,959,567","$16,377,274",131,The Weinstein Company,,,
2012-09-14,Arbitrage,"$7,909,613","$7,919,574",153,Roadside Attractions,,,
2012-09-14,Last Ounce of Courage,"$3,328,674","$3,329,674",184,Rocky Mountain Pictures,,,
2012-09-14,Barfi!,"$2,804,874","$2,804,874",194,UTV Motion Pictures,,,
2012-09-21,End of Watch,"$40,766,734","$41,003,371",85,Open Road Films (II),,,
2012-09-21,Trouble with the Curve,"$35,763,137","$35,763,137",93,Warner Bros.,,,
2012-09-21,House at the End of the Street,"$31,611,916","$31,611,916",101,Relativity Media,,,
2012-09-21,The Perks of Being a Wallflower,"$17,328,057","$17,742,948",127,Lionsgate,,,
2012-09-21,Dredd,"$13,414,714","$13,414,714",137,Lionsgate,,,
2012-09-28,Hotel Transylvania,"$145,321,690","$148,313,048",16,Sony Pictures Entertainment (SPE),,,
2012-09-28,Looper,"$66,475,042","$66,486,205",41,TriStar Pictures,,,
2012-09-28,Pitch Perfect,"$64,427,368","$65,001,093",46,Universal Pictures,,,
2012-09-28,Won't Back Down,"$5,310,554","$5,310,554",166,Twentieth Century Fox,,,
2012-10-05,Taken 2,"$138,936,379","$139,854,287",17,Twentieth Century Fox,,,
2012-10-05,Frankenweenie,"$34,713,382","$35,291,068",97,Walt Disney Studios Motion Pictures,,,
2012-10-07,Flying Monsters 3D with David Attenborough,"$3,825,431","$5,705,874",180,National Geographic Entertainment,,,
2012-10-12,Argo,"$108,720,920","$136,025,503",25,Warner Bros.,,,
2012-10-12,Sinister,"$48,061,556","$48,086,903",68,Lionsgate,,,
2012-10-12,Here Comes the Boom,"$43,599,656","$45,290,318",77,Sony Pictures Entertainment (SPE),,,
2012-10-12,Seven Psychopaths,"$15,024,049","$15,024,049",133,CBS Films,,,
2012-10-12,Atlas Shrugged II: The Strike,"$3,336,053","$3,336,053",183,Atlas Distribution Company,,,
2012-10-19,Paranormal Activity 4,"$53,886,994","$53,885,000",59,Paramount Pictures,,,
2012-10-19,Alex Cross,"$25,869,488","$25,888,412",111,Lionsgate,,,
2012-10-19,The Sessions,"$5,529,310","$6,002,451",165,Fox Searchlight Pictures,,,
2012-10-26,Cloud Atlas,"$26,785,673","$27,108,272",109,Warner Bros.,,,
2012-10-26,Silent Hill: Revelation,"$17,529,157","$17,529,157",125,Open Road Films (II),,,
2012-10-26,Fun Size,"$9,409,538","$9,409,538",149,Paramount Pictures,,,
2012-10-26,Chasing Mavericks,"$5,944,870","$6,002,756",162,Twentieth Century Fox,,,
2012-10-28,Puss in Boots,"$4,009,554","$149,260,504",178,DreamWorks,,,
