Movie Title,budget,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,genres,Score_Rotten,Score_Rotten_Audience,Rating,Release-Date,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,Revenue-Worldwide,Revenue-Domestic,TwitterScore,Profit,final_budget,percent_diff
Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,0,3.961,5.5,86,60,"Action,Adventure,Fantasy",,,,1899-12-30,,,0.0,0.0,5.0444,22313925,,,#DIV/0!,0.0,0.0
The Immature,0,8.1,6.1,3408,108,Comedy,,49.0,,1899-12-30,,,5.018,0.6,3.2222,22043584,,,#DIV/0!,0.0,0.0
K-On! The Movie,0,16.568,7.6,1808,110,"Adventure,Animation,Comedy",,,,1899-12-30,,,0.0,0.0,7.4062,21434003,,,#DIV/0!,0.0,0.0
The Front Line,0,1.945,6.5,990,93,"Action,Crime,Drama",69.0,78.0,,1899-12-30,,69.75,7.987,0.0,4.7128,20629645,,18.55555556,#DIV/0!,0.0,0.0
Scabbard Samurai,0,3.405,6.8,1121,103,"Comedy,Drama",,63.0,,1899-12-30,,,7.766,0.6,5.2048,20251745,,,#DIV/0!,0.0,0.0
Kaiji 2: The Ultimate Gambler,0,7.134,6.3,903,133,Drama,,,,1899-12-30,,,0.0,0.0,8.0834,19971259,,,#DIV/0!,0.0,0.0
Brave Hearts: Umizaru,0,5.025,6.5,293,116,Action,,,,1899-12-30,,12.5,0.0,0.0,,91884352,,100,#DIV/0!,0.0,0.0
Thermae Romae,0,7.077,6.4,2351,108,"Comedy,Fantasy,Sci-Fi",,40.0,,1899-12-30,,49.625,5.328,0.0,6.2456,74285251,,69.23076923,#DIV/0!,0.0,0.0
One Piece Film Z,0,114.412,7.9,6836,108,"Action,Adventure,Animation",,75.0,,1899-12-30,,30.25,6.4,0.0,9.5944,74223861,,57.67918089,#DIV/0!,0.0,0.0
Bayside Shakedown the Final,0,2.053,5.5,239,126,"Action,Crime",,,,1899-12-30,,,0.0,0.0,3.6566,72867395,,78.94736842,#DIV/0!,0.0,0.0
Evangelion: 3.0 You Can (Not) Redo,0,33.262,6.9,14539,96,"Action,Animation,Drama",,,,1899-12-30,,12.5,0.0,0.0,7.962,60488344,,43.45549738,#DIV/0!,0.0,0.0
Wolf Children,0,61.213,8.1,43561,117,"Animation,Drama,Family",,,,1899-12-30,,48.875,0.0,0.0,5.335,55060661,,56.30252101,#DIV/0!,0.0,0.0
A Turtle's Tale 2: Sammy's Escape from Paradise,0,15.033,5.6,2261,92,"Adventure,Animation,Family",,,,1899-12-30,,,0.0,0.0,6.0944,49261830,,,#DIV/0!,0.0,0.0
A Werewolf Boy,0,54.226,7.3,7810,122,"Drama,Fantasy,Romance",100.0,85.0,,1899-12-30,,61.0,4.238,2.07,8.9656,46282588,,62.97117517,#DIV/0!,0.0,0.0
Doraemon: Nobita and the Island of Miracles ~Animal Adventure~,0,43.341,6.8,376,100,"Action,Adventure,Animation",,,,1899-12-30,,,0.0,0.0,8.4048,46180706,,100,#DIV/0!,0.0,0.0
Detective Conan: The Eleventh Striker,0,13.075,6.5,1472,110,"Action,Adventure,Animation",,,,1899-12-30,,,0.0,0.0,7.4682,44369456,,,#DIV/0!,0.0,0.0
Rurouni Kenshin Part I: Origins,0,44.75,7.4,25600,134,"Action,Adventure,Drama",,,,1899-12-30,,,0.0,0.0,10.837,61700000,,,#DIV/0!,0.0,0.0
Three Heroes on Distant Shores,0,3.372,5.2,942,65,Animation,,,,1899-12-30,,,0.0,0.0,4.6714,33674759,,,#DIV/0!,0.0,0.0
The Floating Castle,0,6.348,6.4,563,144,"Comedy,Drama,History",,,,1899-12-30,,,0.0,0.0,3.7492,31967471,,33.33333333,#DIV/0!,0.0,0.0
The Dream Team,0,11.906,6.5,15196,113,"Comedy,Crime,Thriller",53.0,61.0,PG-13,1899-12-30,,,3.576,0.6,19.1114,31822402,,,#DIV/0!,0.0,0.0
The Grand Heist,0,3.017,6.3,807,121,"Action,Comedy,History",,,,1899-12-30,,18.875,0.0,0.0,8.2354,30158762,,95.95959596,#DIV/0!,0.0,0.0
All About My Wife,0,4.27,6.6,1493,121,"Comedy,Drama,Romance",,65.0,,1899-12-30,,26.0,5.207,0.0,8.31,29382038,,68.86792453,#DIV/0!,0.0,0.0
SPEC: Heaven,0,2.564,5.9,310,119,Drama,,,,1899-12-30,,,0.0,0.0,10.8046,29023960,,,#DIV/0!,0.0,0.0
We Were There: True Love,0,2.535,7.0,506,121,"Drama,Romance",,,,1899-12-30,,,0.0,0.0,7.2422,28876929,,,#DIV/0!,0.0,0.0
Architecture 101,0,7.726,7.2,3641,118,"Drama,Romance",,,,1899-12-30,,43.375,0.0,0.0,8.3328,26642354,,36.40552995,#DIV/0!,0.0,0.0
Lesson of the Evil,0,7.436,6.6,6098,129,"Horror,Thriller",,58.0,,1899-12-30,,26.0,7.704,0.708333333,9.7382,26167224,,-95.6043956,#DIV/0!,0.0,0.0
Agneepath,0,7.668,7.6,8887,174,"Action,Crime,Drama",92.0,62.0,,1899-12-30,,28.875,1.052,2.353,3.2892,26001696,,48.25,#DIV/0!,7600000.0,inf
Head Over Heels 2,0,6.519,5.8,1315,115,"Comedy,Romance",,,,1899-12-30,,,0.0,0.0,1.578,25402893,,,#DIV/0!,0.0,0.0
Herutâ sukerutâ,0,10.531,6.3,2596,127,"Drama,Horror",,37.0,,1899-12-30,,,3.632,1.2325,6.4706,25066699,,,#DIV/0!,0.0,0.0
The Last Tycoon,0,11.052,6.3,8725,123,"Drama,Romance",,61.0,,1899-12-30,,29.375,8.039,4.418,11.8752,25009914,,67.93248945,#DIV/0!,0.0,0.0
Liar Game: Reborn,0,5.573,6.3,617,131,Drama,,,,1899-12-30,,46.5,0.0,0.0,6.4146,24549726,,-82.60869565,#DIV/0!,0.0,0.0
Türkisch für Anfänger,0,9.337,5.8,8652,105,"Adventure,Comedy",,,,1899-12-30,,,0.0,0.0,7.1894,23952712,,,#DIV/0!,0.0,0.0
"Little Brother, Big Trouble: A Christmas Adventure",0,7.732,5.7,1216,79,"Adventure,Animation,Comedy",,49.0,G,1899-12-30,,,0.0,0.702,2.1824,23785681,,,#DIV/0!,0.0,0.0
Hotaru the Movie: It's Only a Little Light in My Life,0,2.391,5.8,298,109,"Drama,Romance",,,,1899-12-30,,,0.0,0.0,7.8326,22975341,,-100,#DIV/0!,0.0,0.0
Unbowed,0,1.132,7.0,210,125,"Drama,History,Romance",,40.0,,1899-12-30,,,1.4,1.0,4.4764,22132903,,,#DIV/0!,0.0,0.0
Confession of Murder,0,11.862,7.0,10297,119,"Action,Crime,Thriller",,,,1899-12-30,,22.75,0.6,1.047666667,6.3396,21701525,,-84.12698413,#DIV/0!,0.0,0.0
Young Detective Dee: Rise of the Sea Dragon,0,15.319,6.4,4794,134,"Action,Adventure,Drama",,53.0,,1899-12-30,,,7.95,3.31,15.6276,98774891,,,#DIV/0!,0.0,0.0
American Dreams in China,0,6.94,7.0,2477,112,Drama,,77.0,,1899-12-30,,33.625,9.786,5.193,5.0256,88000000,,96.49122807,#DIV/0!,0.0,0.0
The Fighter Pilot,0,4.878,7.3,2521,144,"Action,Drama,Mystery",,,,1899-12-30,,,0.0,0.0,7.7778,84500000,,,#DIV/0!,0.0,0.0
The Attorney,0,9.707,7.7,6294,127,Drama,77.0,87.0,,1899-12-30,,,0.6,0.0,10.609,78547586,,,#DIV/0!,0.0,0.0
Stalingrad,0,20.022,7.5,34522,134,"Drama,War",50.0,41.0,R,1899-12-30,,85.125,5.593,2.765,7.0358,68316452,,11.75115207,#DIV/0!,30000000.0,inf
Tiny Times 2.0,0,6.77,3.4,1087,113,"Comedy,Drama,Romance",,27.0,,1899-12-30,,,5.582,4.466,6.601,47289937,,55.55555556,#DIV/0!,0.0,0.0
Badges of Fury,0,11.637,4.6,2896,98,"Action,Comedy,Crime",,23.0,,1899-12-30,,61.625,0.0,0.6,12.7494,46495296,,-62.06896552,#DIV/0!,0.0,0.0
The White Storm,0,8.652,6.6,2541,140,"Action,Crime,Thriller",,60.0,R,1899-12-30,,67.25,1.543,0.0,7.0308,44670277,,63.30935252,#DIV/0!,16000000.0,inf
Secretly Greatly,0,7.557,6.9,4311,124,"Action,Comedy,Drama",,,,1899-12-30,,59.125,0.0,0.0,5.8772,43447199,,91.64222874,#DIV/0!,0.0,0.0
"The Chef, The Actor, The Scoundrel",0,3.188,5.6,688,108,"Action,Comedy,Drama",,50.0,,1899-12-30,,,2.391,0.6,7.6298,44400000,,0,#DIV/0!,0.0,0.0
Doraemon: Nobita's Secret Gadget Museum,0,6.84,7.0,796,100,"Action,Adventure,Animation",,,,1899-12-30,,,0.0,0.0,8.4048,42770271,,,#DIV/0!,0.0,0.0
Lupin III vs. Detective Conan: The Movie,0,24.441,6.4,899,107,"Action,Animation,Crime",,,,1899-12-30,,,0.0,0.0,7.0936,41397727,,,#DIV/0!,0.0,0.0
Antoine and Sebastian,0,0.84,6.0,50,95,"Comedy,Drama",,,,1899-12-30,,,0.0,0.0,6.068,38719881,,100,#DIV/0!,0.0,0.0
Cold Eyes,0,35.777,7.1,7554,119,"Action,Crime,Thriller",,,,1899-12-30,,70.5,0.0,0.0,12.5704,37795598,,79.2971246,#DIV/0!,4500000.0,inf
Detective Conan: Private Eye in the Distant Sea,0,21.292,6.5,1230,101,"Action,Adventure,Animation",,,,1899-12-30,,,0.0,0.0,9.3574,36324232,,,#DIV/0!,0.0,0.0
Dügün Dernek,0,5.896,7.1,22220,106,Comedy,,,,1899-12-30,,,1.623,1.312,2.499,36185741,,,#DIV/0!,0.0,0.0
Midsummer's Equation,0,4.157,6.6,1005,129,Mystery,,59.0,,1899-12-30,,,2.941,0.98,7.456,32514549,,0,#DIV/0!,0.0,0.0
The After-Dinner Mysteries,0,2.371,6.0,280,121,Mystery,,,,1899-12-30,,,0.0,0.0,6.2348,32160741,,,#DIV/0!,0.0,0.0
101 Proposals,0,2.608,5.4,461,120,Romance,,,,1899-12-30,,,0.0,0.0,7.3682,31283838,,,#DIV/0!,0.0,0.0
A Wedding Invitation,0,1.436,6.1,475,101,"Drama,Romance",,57.0,,1899-12-30,,74.75,1.585,1.943,4.4678,30665036,,70.63081696,#DIV/0!,0.0,0.0
Silent Witness,0,2.727,5.8,512,89,"Crime,Drama",,,,1899-12-30,,66.375,0.0,0.0,11.66,29315945,,34.85193622,#DIV/0!,0.0,0.0
Kokowääh 2,0,7.468,5.3,4005,122,Comedy,,,,1899-12-30,,,0.0,0.0,6.3408,28811936,,,#DIV/0!,0.0,0.0
The Suspect,0,4.964,7.4,2260,85,"Drama,Thriller",,63.0,,1899-12-30,,72.375,0.6,0.6,4.6218,28674130,,-47.35112936,#DIV/0!,9500000.0,inf
The Four 2,0,5.078,5.8,1180,118,"Action,Adventure",,,,1899-12-30,,69.125,0.0,0.0,11.0222,28599970,,37.80687398,#DIV/0!,120000000.0,inf
The Kiyosu Conference,0,2.913,6.4,623,138,"Comedy,History",,62.0,,1899-12-30,,,1.799,6.56,5.7888,28338665,,33.33333333,#DIV/0!,0.0,0.0
One Night Surprise,0,1.738,5.5,401,106,"Comedy,Romance",,17.0,,1899-12-30,,37.75,0.0,0.0,8.2214,26220159,,75.19181586,#DIV/0!,0.0,0.0
Platinum Data,0,4.839,5.7,520,133,"Mystery,Sci-Fi",,50.0,,1899-12-30,,,7.441,0.0,5.8546,26052718,,,#DIV/0!,0.0,0.0
Gekijouban SPEC: Kurôzu - Zen no hen,0,4.773,5.1,185,\N,Action,,,,1899-12-30,,,0.0,0.0,7.7352,25860404,,,#DIV/0!,0.0,0.0
Out of Inferno,0,6.038,5.7,857,107,"Action,Adventure,Drama",,40.0,PG-13,1899-12-30,,25.25,0.0,0.0,7.6166,24109886,,35,#DIV/0!,19000000.0,inf
Bring Happiness Home,0,0.742,3.1,41,84,"Adventure,Comedy,Family",,,,1899-12-30,,,0.0,0.0,4.0088,23980000,,95.14925373,#DIV/0!,0.0,0.0
Breakup Buddies,0,3.976,6.4,1604,116,"Comedy,Drama,Romance",,70.0,,1899-12-30,,38.0,3.787,1.133333333,7.8088,189017596,,90.93655589,#DIV/0!,0.0,0.0
The Taking of Tiger Mountain,0,15.254,6.4,3033,141,"Action,Adventure,Biography",71.0,66.0,,1899-12-30,,54.875,7.95,4.649,7.6742,141654055,,68.62745098,#DIV/0!,0.0,0.0
The Breakup Guru,0,2.351,4.2,567,114,Comedy,,45.0,,1899-12-30,,21.25,9.449,0.0,7.9186,106980263,,35.71428571,#DIV/0!,0.0,0.0
Fleet of Time,0,3.313,5.6,547,119,"Drama,Romance",,,,1899-12-30,,55.5,0.0,0.0,6.893,94244191,,33.33333333,#DIV/0!,0.0,0.0
Tiny Times 3.0,0,3.761,3.0,791,125,"Drama,Romance",,,,1899-12-30,,24.625,0.0,0.0,6.601,82320000,,79.41176471,#DIV/0!,0.0,0.0
Gone with the Bullets,0,4.61,5.8,1568,140,"Action,Comedy,Drama",,,,1899-12-30,,57.5,0.0,0.0,6.0658,81387479,,-6.686930091,#DIV/0!,48800000.0,inf
Spanish Affair,0,0.948,5.3,85,93,Drama,,,,1899-12-30,,29.75,0.0,0.6,2.5464,78768613,,53.84615385,#DIV/0!,3000000.0,inf
My Old Classmate,0,2.968,5.6,461,98,"Comedy,Romance",,,,1899-12-30,,12.5,5.216,0.0,,76000000,,46.61354582,#DIV/0!,0.0,0.0
The House That Never Dies,0,3.683,4.6,350,90,"Drama,Horror,Mystery",,20.0,,1899-12-30,,,1.38,2.799,6.8498,65220000,,,#DIV/0!,0.0,0.0
The Pirate Fairy,0,58.401,6.6,13143,78,"Adventure,Animation,Family",81.0,70.0,G,1899-12-30,,69.75,1.128,0.608,16.8336,63998725,,91.05382866,#DIV/0!,0.0,0.0
The Inbetweeners 2,0,8.888,6.4,43632,96,Comedy,69.0,60.0,,1899-12-30,,37.375,0.0,0.0,5.5138,63852235,,63.15412186,#DIV/0!,0.0,0.0
The White Haired Witch of Lunar Kingdom,0,9.172,5.3,1697,104,Fantasy,13.0,22.0,,1899-12-30,,30.875,0.0,4.649,10.08,62515046,,-81.81818182,#DIV/0!,16000000.0,inf
Miss Granny,0,2.552,8.0,1770,120,"Comedy,Fantasy,Music",,,,1899-12-30,,52.25,1.4,1.259666667,3.4556,58940254,,55.25484889,#DIV/0!,3200000.0,inf
Supercondriaque,0,10.487,6.0,8567,107,Comedy,,32.0,,1899-12-30,,43.375,9.446,0.875666667,4.646,53425036,,89.28571429,#DIV/0!,36300000.0,inf
Rurouni Kenshin Part II: Kyoto Inferno,0,25.273,7.5,16228,138,"Action,Adventure,Drama",,,,1899-12-30,,,0.0,0.0,9.0136,52696176,,,#DIV/0!,0.0,0.0
Love on the Cloud,0,1.96,4.1,181,135,Comedy,,69.0,,1899-12-30,,51.125,1.265,0.0,5.2576,45386560,,70,#DIV/0!,0.0,0.0
The Great Hypnotist,0,4.77,6.9,2715,104,"Drama,Mystery,Thriller",,,,1899-12-30,,12.5,0.0,0.0,4.9636,44077818,,98.36065574,#DIV/0!,0.0,0.0
Thermae Romae II,0,2.545,6.1,722,112,Comedy,,40.0,,1899-12-30,,33.0,5.328,0.0,6.4158,42473163,,69.23076923,#DIV/0!,0.0,0.0
Detective Conan: The Sniper from Another Dimension,0,21.497,6.8,1262,110,"Action,Adventure,Animation",,70.0,,1899-12-30,,23.875,3.56,1.4,10.5032,42028116,,75,#DIV/0!,0.0,0.0
Rurouni Kenshin: The Legend Ends,0,26.19,7.5,12653,134,"Action,Adventure,Drama",,81.0,,1899-12-30,,26.875,7.441,1.551,9.8154,41900000,,64.1025641,#DIV/0!,0.0,0.0
Boonie Bears: To the Rescue,0,4.904,4.7,230,95,"Action,Adventure,Animation",,,,1899-12-30,,,0.0,1.4,,40163675,,100,#DIV/0!,0.0,0.0
Recep Ivedik 4,0,7.089,3.8,16514,117,Comedy,,47.0,,1899-12-30,,49.75,3.731,5.6825,2.9314,39477906,,96.19047619,#DIV/0!,0.0,0.0
Kundo: Age of the Rampant,0,9.697,6.8,3414,137,"Action,Drama",82.0,68.0,,1899-12-30,,38.75,2.587,0.6,11.1444,35941291,,99.0881459,#DIV/0!,7000000.0,inf
Black & White: The Dawn of Justice,0,3.196,5.7,634,126,Action,,,,1899-12-30,,,0.0,0.0,8.508,34146896,,,#DIV/0!,0.0,0.0
Don't Go Breaking My Heart 2,0,3.255,5.5,705,113,Romance,,31.0,,1899-12-30,,,7.825,0.0,11.7242,33801759,,,#DIV/0!,0.0,0.0
Old Boys: The Way of the Dragon,0,1.4,5.3,199,114,Comedy,,44.0,,1899-12-30,,,0.6,0.0,,32800000,,,#DIV/0!,0.0,0.0
Tinker Bell and the Legend of the NeverBeast,0,70.803,7.2,8562,76,"Adventure,Animation,Family",,,,1899-12-30,,62.375,0.0,0.0,13.3752,31836701,,94.9127907,#DIV/0!,0.0,0.0
The Four 3,0,9.668,5.6,913,106,Action,,,,1899-12-30,,,0.0,0.0,11.0222,32000000,,,#DIV/0!,0.0,0.0
Tazza: The Hidden Card,0,10.273,6.8,2239,147,"Crime,Drama",,72.0,,1899-12-30,,12.5,0.0,0.0,10.1186,31278476,,100,#DIV/0!,0.0,0.0
Rise of the Legend,0,3.079,7.2,294,111,Biography,,,,1899-12-30,,31.625,0.0,0.0,1.4288,30932534,,61.2244898,#DIV/0!,0.0,0.0
The Fatal Encounter,0,4.683,6.8,1109,135,"Action,Drama",60.0,78.0,,1899-12-30,,38.0,0.6,1.4,6.8436,29060186,,-98.96,#DIV/0!,9600000.0,inf
The Divine Move,0,7.685,6.7,2309,118,"Action,Crime",,57.0,,1899-12-30,,29.125,0.728,0.629,7.2084,27926871,,98.47036329,#DIV/0!,0.0,0.0
Nicholas on Holiday,0,9.211,6.2,3070,97,"Comedy,Family",,,,1899-12-30,,,0.0,0.0,2.9572,27567832,,42.85714286,#DIV/0!,26460000.0,inf
Joy of Fatherhood,0,6.897,5.6,2699,110,"Comedy,Romance",,,,1899-12-30,,,0.0,0.0,6.1176,27088817,,,#DIV/0!,0.0,0.0
Meet Miss Anxiety,0,0.811,4.5,189,99,"Comedy,Romance",,,,1899-12-30,,,0.0,0.0,6.9356,25948636,,,#DIV/0!,0.0,0.0
Hot Road,0,0.97,5.7,254,119,"Drama,Romance",,,,1899-12-30,,,3.875,0.0,4.276,22916313,,,#DIV/0!,0.0,0.0
Jian Bing Man,0,4.72,5.6,1184,113,Comedy,,55.0,,1899-12-30,,35.5,6.331,0.0,7.0572,186683536,,53.84615385,#DIV/0!,12880000.0,inf
From Vegas to Macau II,0,6.791,4.6,1076,109,"Action,Adventure,Comedy",,,,1899-12-30,,,0.0,0.0,9.9132,163877532,,,#DIV/0!,0.0,0.0
Chronicles of the Ghostly Tribe,0,20.421,5.2,1704,118,"Action,Adventure,Drama",,,,1899-12-30,,67.25,0.0,0.0,7.5496,106380000,,-17.64705882,#DIV/0!,0.0,0.0
Suck Me Shakespeer 2,0,5.471,5.9,12861,115,Comedy,,,,1899-12-30,,,0.0,0.0,9.157,83027924,,,#DIV/0!,5400000.0,inf
The Left Ear,0,3.975,5.5,449,120,Drama,,50.0,,1899-12-30,,54.0,9.943,0.0,8.4754,78015473,,40.73071719,#DIV/0!,10000000.0,inf
A Violent Prosecutor,0,8.298,6.7,2882,126,"Action,Crime,Thriller",,71.0,,1899-12-30,,33.375,1.38,0.0,8.4232,66736633,,-16.70702179,#DIV/0!,0.0,0.0
Monk Comes Down the Mountain,0,28.536,5.5,1917,123,Action,,41.0,,1899-12-30,,33.75,6.497,4.852,9.4106,64455686,,0,#DIV/0!,0.0,0.0
The Hundred Regiments Offensive,0,0.746,4.1,100,111,War,,,,1899-12-30,,,0.0,0.0,3.1732,63230000,,-100,#DIV/0!,0.0,0.0
Forever Young,0,13.856,6.3,47061,102,"Drama,Romance,Sci-Fi",,,,1899-12-30,,,3.623,0.0,13.7802,127956187,,,#DIV/0!,0.0,0.0
You Are My Sunshine,0,0.671,8.7,8,\N,"Drama,History,Romance",,,,1899-12-30,,69.125,0.0,0.0,1.2134,56640000,,98.63398955,#DIV/0!,0.0,0.0
Detective Conan: Sunflowers of Inferno,0,24.143,6.2,1392,112,"Action,Adventure,Animation",,,,1899-12-30,,,0.0,0.0,8.1698,52920296,,,#DIV/0!,0.0,0.0
Hollywood Adventures,0,3.532,5.0,641,114,"Action,Adventure,Comedy",,21.0,,1899-12-30,,,0.6,3.6725,9.6052,52265070,,,#DIV/0!,0.0,0.0
"Yo-kai Watch Movie: It's the Secret of Birth, Meow!",0,12.145,5.5,246,97,"Action,Animation,Comedy",,,,1899-12-30,,,0.0,0.0,11.449,51838845,,,#DIV/0!,0.0,0.0
The Boy and the Beast,0,73.958,7.6,23309,119,"Action,Adventure,Animation",88.0,88.0,PG-13,1899-12-30,,67.625,6.133,1.6294,10.5254,49714378,,34.61538462,#DIV/0!,0.0,0.0
Inside Men,0,8.213,7.0,3472,130,"Action,Crime,Drama",,,,1899-12-30,,79.875,0.0,1.4,10.0246,62000000,,57.83783784,#DIV/0!,0.0,0.0
Boonie Bears Winter,0,11.897,5.2,137,96,"Animation,Comedy",,,,1899-12-30,,,0.0,0.0,,47581416,,,#DIV/0!,0.0,0.0
Let's Get Married,0,2.033,6.4,44,68,"Adventure,Comedy",,62.0,,1899-12-30,,53.375,0.0,0.0,5.9392,45972724,,53.77942999,#DIV/0!,0.0,0.0
Ex-Files 2: The Backup Strikes Back,0,1.564,4.6,174,108,Comedy,,83.0,,1899-12-30,,,1.388,0.0,5.1954,39108291,,,#DIV/0!,0.0,0.0
Boruto: Naruto The Movie,0,278.539,8.0,10348,95,"Action,Adventure,Animation",,93.0,,1899-12-30,,,2.736,0.0,8.6016,40200000,,,#DIV/0!,0.0,0.0
The New Adventures of Aladdin,0,11.42,4.7,2291,107,Comedy,,21.0,,1899-12-30,,12.5,1.646,0.0,6.5306,35771820,,100,#DIV/0!,16000000.0,inf
Detective K: Secret of the Lost Island,0,5.442,6.2,551,124,"Action,Adventure,Comedy",,,,1899-12-30,,12.5,0.0,0.0,5.4174,27387870,,-40.43209877,#DIV/0!,0.0,0.0
Dügün Dernek 2: Sünnet,0,4.801,6.4,10286,112,Comedy,,,,1899-12-30,,,0.0,0.0,2.499,25836668,,,#DIV/0!,0.0,0.0
Serial Teachers 2,0,9.315,4.4,1479,92,Comedy,,,,1899-12-30,,,0.0,0.0,5.913,25364150,,-100,#DIV/0!,16000000.0,inf
From Vegas to Macau III,0,9.561,2.3,3214,113,"Comedy,Drama",20.0,12.0,,1899-12-30,,42.0,0.0,4.352333333,15.1612,181732879,,35.06493506,#DIV/0!,40000000.0,inf
Time Raiders,0,5.909,4.9,820,124,"Adventure,Fantasy",,41.0,,1899-12-30,,72.125,4.98,0.6,6.1668,145819137,,54.7826087,#DIV/0!,0.0,0.0
Book of Love,0,113.162,5.5,1537,106,"Comedy,Romance",49.0,61.0,,1899-12-30,,,1.294,1.623714286,6.4126,114679097,,,#DIV/0!,0.0,0.0
Line Walker,0,9.448,6.0,1439,109,"Action,Crime,Mystery",,45.0,,1899-12-30,,72.875,2.288,8.039,8.574,88658655,,43.92523364,#DIV/0!,0.0,0.0
One Piece Film: Gold,0,115.456,7.3,4876,124,"Action,Adventure,Animation",67.0,82.0,,1899-12-30,,33.25,3.907,0.0,9.5944,66207073,,60,#DIV/0!,0.0,0.0
A Chinese Odyssey: Part Three,0,7.286,3.6,449,93,Fantasy,,87.0,,1899-12-30,,23.5,7.899,0.0,9.337,53306108,,100,#DIV/0!,20000000.0,inf
My Beloved Bodyguard,0,7.899,5.9,2158,99,"Action,Crime,Drama",,,,1899-12-30,,46.0,0.0,0.0,8.5284,52165873,,100,#DIV/0!,0.0,0.0
Doraemon the Movie: Nobita and the Birth of Japan,0,13.617,6.8,709,104,"Adventure,Animation,Comedy",,,,1899-12-30,,23.5,0.0,0.0,,50939840,,,#DIV/0!,0.0,0.0
Two Is a Family,0,27.473,7.3,26104,118,"Comedy,Drama",,,,1899-12-30,,62.0,0.0,0.0,8.0244,49619118,,-50,#DIV/0!,17500000.0,inf
Luck-Key,0,12.703,6.9,2521,112,"Action,Comedy,Crime",,76.0,,1899-12-30,,35.0,0.0,1.673,13.5054,48913975,,96.61016949,#DIV/0!,0.0,0.0
Boonie Bears: The Big Top Secret,0,7.399,4.9,178,99,Animation,,,,1899-12-30,,,0.0,0.0,0.9804,45150390,,,#DIV/0!,0.0,0.0
Love O2O,0,7.146,6.4,1002,103,"Drama,Romance",,,,1899-12-30,,,0.0,0.0,7.8672,39969537,,,#DIV/0!,0.0,0.0
Mission Milano,0,1.407,3.9,289,103,"Action,Adventure,Comedy",,0.0,,1899-12-30,,52.125,8.039,0.6,14.0988,37749848,,87.87878788,#DIV/0!,0.0,0.0
Nobunaga Concerto: The Movie,0,4.522,6.3,429,126,"Adventure,Comedy,Sci-Fi",,,,1899-12-30,,12.5,0.0,0.0,9.2254,36187594,,50,#DIV/0!,0.0,0.0
Bounty Hunters,0,4.67,4.5,504,98,"Action,Comedy,Drama",,,,1899-12-30,,54.875,0.0,0.0,4.8016,31918573,,64.64,#DIV/0!,0.0,0.0
Assassination Classroom: The Graduation,0,23.021,5.7,814,118,"Action,Adventure,Comedy",,70.0,,1899-12-30,,,3.771,1.383,6.7898,31352921,,-77.77777778,#DIV/0!,0.0,0.0
A Silent Voice: The Movie,0,179.544,8.1,73792,130,"Animation,Drama",,,,1899-12-30,,18.875,0.0,0.0,9.094,30156463,,71.42857143,#DIV/0!,0.0,0.0
Welcome to Germany,0,0.93,6.7,77,102,Drama,,,,1899-12-30,,21.5,0.0,0.0,4.4542,28036021,,89.69072165,#DIV/0!,0.0,0.0
Soulmate,0,3.491,5.0,831,104,"Horror,Mystery",,27.0,,1899-12-30,,,1.876,0.6,5.7712,24684439,,,#DIV/0!,0.0,0.0
Camping 3,0,7.332,4.3,976,105,Comedy,,,,1899-12-30,,,0.0,0.0,4.166,24224579,,,#DIV/0!,0.0,0.0
Spirits' Homecoming,0,2.854,6.7,527,127,Drama,,38.0,,1899-12-30,,12.5,2.786,2.786,2.0548,23857217,,60.56338028,#DIV/0!,0.0,0.0
Penny Pincher!,0,12.4,5.8,5282,89,Comedy,,,,1899-12-30,,,0.0,0.0,6.8716,22955486,,94.99165275,#DIV/0!,0.0,0.0
Never Say Die,0,3.352,5.4,179,90,"Action,Comedy",,43.0,,1899-12-30,,34.375,2.78,0.0,7.547,334530869,,80.36465638,#DIV/0!,0.0,0.0
Immortal Demon Slayer,0,24.056,5.9,1660,123,"Action,Adventure,Family",,,,1899-12-30,,,0.0,0.0,8.6734,103818506,,,#DIV/0!,0.0,0.0
Legend of the Demon Cat,0,9.062,6.2,2637,129,"Adventure,Drama,Family",91.0,43.0,,1899-12-30,,21.125,6.497,0.6,9.7784,97051623,,46.66666667,#DIV/0!,26147360.0,inf
Suck Me Shakespeer 3,0,10.842,5.4,5746,120,Comedy,,,,1899-12-30,,,0.0,0.0,7.8822,64236772,,,#DIV/0!,5400000.0,inf
Detective Conan: Crimson Love Letter,0,11.075,6.5,1222,112,"Action,Adventure,Animation",,,,1899-12-30,,19.875,0.0,0.0,7.9572,63147576,,100,#DIV/0!,0.0,0.0
Doraemon: Great Adventure in the Antarctic Kachi Kochi,0,50.175,6.8,842,101,"Adventure,Animation,Comedy",,,,1899-12-30,,20.5,0.0,0.0,8.4048,61153455,,100,#DIV/0!,8000000.0,inf
The Founding of an Army,0,2.858,4.4,994,133,"Action,Drama,History",,,,1899-12-30,,62.25,0.0,0.0,4.4528,60600361,,25,#DIV/0!,0.0,0.0
